row_id,source_accession,event_id,competition_score,false_contact_risk_proxy,cluster_precision_proxy,selected,selected_rank,rejection_reason,compatibility_rejection_label,native_contact_count_after_scoring,native_long_range_contact_count_after_scoring,native_label_attached_after_selection,native_truth_used_before_selection,raw_sequence_exposed
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,e4b7e5814345a1b6,0.403717,0.543292,0.161326,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,decf0a6ad38da943,0.403475,0.532472,0.175101,False,0,overlap_rejection,overlapping,2,2,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,32664194c8953999,0.403378,0.543747,0.19514,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,40ec870dbfa0ef90,0.402865,0.544903,0.159895,False,0,overlap_rejection,overlapping,6,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,3a3c771b81a4a79d,0.402459,0.532952,0.164018,False,0,overlap_rejection,overlapping,1,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,98c6bf49fcad40f0,0.401195,0.526074,0.209582,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,d7e697ad2246ac3c,0.401184,0.555698,0.163728,False,0,overlap_rejection,overlapping,2,2,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,5a42396c5d978334,0.400698,0.503225,0.220327,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,72d656058f18aaf1,0.400019,0.564693,0.160506,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,ac0caa78c8d27da6,0.399595,0.556645,0.162079,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,78920639288bafc5,0.398308,0.560808,0.166634,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,a0b1d83f63345f5e,0.397869,0.47837,0.226823,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,b10ecd0d7da7b8b3,0.397797,0.550336,0.151221,False,0,overlap_rejection,overlapping,2,2,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,395ff009a2eaf16c,0.397336,0.546253,0.154631,False,0,overlap_rejection,overlapping,7,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,cad56e907e1aa969,0.397232,0.566536,0.152165,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,ddccc9e8d0cef7f5,0.397143,0.559746,0.165303,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,bd5c6f3873be274a,0.396718,0.553803,0.158301,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,669e4b661d152b7b,0.3967,0.552537,0.171308,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,25284d111c804626,0.396466,0.563393,0.155236,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,4f0cc388de78537c,0.39566,0.556902,0.159024,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,ce1065f93799f631,0.395565,0.537975,0.17221,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,807176cab99e4d32,0.395467,0.562515,0.159622,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,9d2117104520ae13,0.395141,0.584204,0.225756,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,9dfe7e519b3afe28,0.394035,0.555244,0.162403,False,0,overlap_rejection,overlapping,2,2,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,86343b202bb2c64c,0.393455,0.552223,0.170735,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,76163edae43c453c,0.393082,0.551991,0.170217,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,1ebabdf07bd4790d,0.392709,0.513623,0.1959,False,0,overlap_rejection,overlapping,2,2,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,3a935b43f748a931,0.392631,0.478392,0.203687,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,cd803f56d9a557bc,0.392446,0.53666,0.162397,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,fa8696cac553d64c,0.39242,0.56093,0.163254,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,7d3a9a9eff7bbdff,0.392315,0.556118,0.18987,False,0,overlap_rejection,overlapping,5,5,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,44e57c36d77ebd03,0.392043,0.549315,0.16205,False,0,overlap_rejection,overlapping,3,3,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,d2392cb8d7965d98,0.391626,0.541596,0.155929,False,0,overlap_rejection,overlapping,3,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,4d222f2f48b6f811,0.391198,0.552747,0.169799,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,77a3fc65c7b579ae,0.390501,0.557354,0.169939,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,e37f3d1fc862e1bb,0.390292,0.558493,0.161393,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,2c866181b85dbe93,0.390061,0.561135,0.159916,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,7043c39b513565f8,0.388862,0.537995,0.152268,False,0,overlap_rejection,overlapping,3,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,3d953e031e1c3a54,0.38874,0.540932,0.155468,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,1d8c8d70817cce37,0.388501,0.561279,0.162754,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,35d7f6458ec136c4,0.388139,0.551797,0.18182,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,a7264b30fbd53abf,0.388106,0.564806,0.164593,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,ecbe85f1c3378857,0.387572,0.566544,0.152152,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,a161f6c4913eaa67,0.387499,0.559166,0.158353,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,0115e5ea1c9cddba,0.387369,0.494761,0.183141,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,429bbf31191a6cc3,0.386876,0.559696,0.15068,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,d4ce987b8a152e23,0.386542,0.519414,0.198805,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,5250656382d73acf,0.386117,0.55011,0.163484,False,0,overlap_rejection,overlapping,2,2,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,f994b5da2c84894c,0.385619,0.558196,0.158648,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,7f2603080144c022,0.385443,0.566512,0.151622,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,1580478460dd562c,0.385435,0.561006,0.164083,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,f7da961600b34fe6,0.3853,0.552537,0.16683,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,e99fdbce84e105ab,0.385207,0.590808,0.231933,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,35a311aea9142cdc,0.385178,0.585094,0.224731,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,cb973d198c193c93,0.385008,0.559507,0.158848,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,d909b2bcfef0edcb,0.384834,0.565569,0.145438,False,0,competition_rejection,competing,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,e94fe38439b83f6f,0.384261,0.560041,0.179093,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,13f025bdbe95583b,0.384238,0.557876,0.142793,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,52f53f472d7dd7e9,0.383895,0.553801,0.152496,False,0,overlap_rejection,overlapping,7,7,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,2cd311c99d2dd659,0.383724,0.565577,0.161741,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,36943458f4856bf4,0.383355,0.568507,0.158122,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,b8fa7d14f034f453,0.38322,0.566554,0.159171,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,d77bc5cb60376c34,0.383003,0.562987,0.159406,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,cf2eaa94975ed09f,0.381984,0.528206,0.205645,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,98f5986e65160c39,0.381913,0.552071,0.159253,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,fa09baef655337bb,0.381435,0.560637,0.15399,False,0,overlap_rejection,overlapping,1,1,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,9946c3f0edfdc996,0.381299,0.533475,0.190584,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,16f660efbe732ce1,0.381271,0.566132,0.162117,False,0,overlap_rejection,overlapping,1,1,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,0bd31f7d6866a660,0.380746,0.566684,0.158439,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,e5a448a203fa2303,0.380603,0.541983,0.159935,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,91b01fe7873d8258,0.3801,0.560028,0.142188,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,bdf6851755b33035,0.379599,0.526712,0.20667,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,35b4f59896bbd948,0.379428,0.550277,0.150031,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,fc0e6a5381aa0a6f,0.378619,0.552333,0.1621,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,c13be115c961b3c7,0.378599,0.571136,0.150397,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,f30d11a3034185e0,0.378456,0.566404,0.148857,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,3313f975bc34bd9c,0.377736,0.561075,0.159966,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,f0e50f606166ff52,0.377728,0.555661,0.17408,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,690637425c76b693,0.377728,0.555661,0.17408,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,87a0993cc0ac56e5,0.376779,0.550771,0.149136,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,54a735fb45611a02,0.376779,0.564289,0.152873,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,3db5adf302f1e6c5,0.376747,0.561739,0.17846,False,0,overlap_rejection,overlapping,2,2,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,c284c9a623d4a75f,0.376711,0.567949,0.156894,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,22f42c2d69d7ec4c,0.376556,0.542931,0.144714,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,bfd766557a383f42,0.37646,0.560964,0.156803,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,df6c4d55adcf95b7,0.375703,0.557502,0.166819,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,8f3e49091de8ccf7,0.375533,0.565434,0.161556,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,2f3d7cd82d45dc95,0.37548,0.544362,0.188904,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,94086b1d4ea48e35,0.373091,0.559837,0.14786,False,0,overlap_rejection,overlapping,5,5,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,8b963aecc90ed6e9,0.372666,0.547021,0.146734,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,722b9ee52617f881,0.37265,0.583998,0.217,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,bf4be3825289bf34,0.372102,0.565253,0.159412,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,a22efeb6dc9857e8,0.371666,0.564223,0.146337,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,b1cf25706c02c44f,0.371597,0.56358,0.143508,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,9099048b243110c9,0.371448,0.561201,0.138312,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,ae98e688a5afbd35,0.370981,0.573217,0.135788,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,06867ee99daccc80,0.370397,0.569135,0.155589,False,0,overlap_rejection,overlapping,1,1,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,023dbf73d3823815,0.369962,0.568622,0.147976,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,043071a0e044e25f,0.369889,0.600089,0.216136,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,e8be2f1085a7d316,0.369534,0.569708,0.16103,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,33ac07128ec25263,0.368253,0.559453,0.152391,False,0,overlap_rejection,overlapping,2,2,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,0530847f40642bff,0.368215,0.538987,0.181835,False,0,overlap_rejection,overlapping,6,6,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,1d155824ae90681f,0.368118,0.536973,0.183832,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,7d51e636b95123c3,0.368079,0.552098,0.147419,False,0,overlap_rejection,overlapping,7,7,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,96182dc990d1b6a2,0.367434,0.55369,0.162154,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,a8a9f4ee779b84b4,0.367315,0.567036,0.159361,False,0,overlap_rejection,overlapping,2,2,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,d7dc7af13f3598bc,0.366939,0.555759,0.149252,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,75b40d359b8b5b4f,0.365418,0.562734,0.162841,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,b344b2a2887282ac,0.365311,0.574687,0.133244,False,0,competition_rejection,competing,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,b2743ae6cd8702dc,0.365097,0.542908,0.147837,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,ad343796876fc523,0.365082,0.54177,0.148243,False,0,overlap_rejection,overlapping,8,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,236a6d66bd2ea809,0.365018,0.537818,0.191976,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,cc05e3a08597754f,0.364391,0.573571,0.147498,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,1bb4ebc08e72fe36,0.363952,0.56209,0.148363,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,84212ca6f7b66f4c,0.363927,0.56346,0.131993,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,5fd132329fb981f1,0.363688,0.559504,0.171813,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,7ca872fe7c836b14,0.362779,0.542267,0.146524,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,1cc674cda70d2ef2,0.362685,0.502826,0.183397,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,b4b4c2bb0b26bc6a,0.362445,0.536622,0.191722,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,a08f496e5fe3e504,0.362362,0.552247,0.162426,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,98b5d9d5bf786f5e,0.361932,0.552134,0.169301,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,d6d487a55a76c9f5,0.361514,0.567374,0.161893,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,b435690b582dd01d,0.361191,0.532704,0.166868,False,0,frustration_rejection,filter_rejection,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,50a8b0303a0bd92d,0.360858,0.567637,0.143284,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,8d370f73d6084c7a,0.360838,0.557325,0.150557,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,138e620dd009bc4b,0.360787,0.587244,0.199621,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,9629aaa9beff4fa4,0.360457,0.509058,0.170508,False,0,overlap_rejection,overlapping,4,4,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,c4ae00285ae50a8b,0.359643,0.56417,0.133919,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,b1c3af4f89988ebf,0.359398,0.573011,0.134201,False,0,overlap_rejection,overlapping,2,2,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,052002f3890e99a5,0.359378,0.570224,0.135292,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,84979c94716dc123,0.359097,0.550453,0.140711,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,2092f1c490697c22,0.35865,0.571616,0.152724,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,3842fb8491c28599,0.358558,0.580188,0.138393,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,89959b602acceaf6,0.358391,0.560222,0.147328,False,0,overlap_rejection,overlapping,4,4,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,9ff359cab1730293,0.357857,0.573232,0.152217,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,72f1fd3ef0d4cfa0,0.357023,0.557872,0.158973,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,69bd226072b134fa,0.356394,0.573767,0.135143,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,c7ee8db8890334b9,0.356162,0.558103,0.152484,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,8cc6e893ab4f86cb,0.355933,0.570353,0.150651,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,4441c860540c7d36,0.355531,0.560707,0.152079,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,b7c96a9634db4424,0.354989,0.551529,0.167621,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,3da7e52c159a8cf4,0.354266,0.564169,0.142767,False,0,overlap_rejection,overlapping,2,2,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,87b8287f3e20fe9e,0.354085,0.559192,0.142045,False,0,overlap_rejection,overlapping,6,6,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,5cf7a3ec4868af09,0.353947,0.564051,0.143605,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,536f9d7564d1d25e,0.353508,0.545188,0.180591,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,9fe05111a4c5b667,0.35297,0.566657,0.132665,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,ecb4977ebf3dad3b,0.352913,0.569334,0.146637,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,86e40da5bf2a2719,0.352622,0.563916,0.13017,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,bf8796f91299034d,0.352355,0.579067,0.135336,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,c56a6fb9122961f6,0.352254,0.535938,0.162561,False,0,frustration_rejection,filter_rejection,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,bce26a8c174e42d0,0.351707,0.585858,0.141979,False,0,overlap_rejection,overlapping,1,1,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,bde901bd39e8cdb8,0.351685,0.574853,0.141853,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,1e99e73241087284,0.351467,0.580862,0.129696,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,ae03123920ef2707,0.35121,0.545584,0.133999,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,e620517bc6e5d516,0.351047,0.581009,0.135272,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,e7730835de34edee,0.351021,0.572762,0.150888,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,d6c222db03039a13,0.350714,0.555004,0.141841,False,0,overlap_rejection,overlapping,2,2,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,5d485dd94ee5b7c1,0.350652,0.527355,0.138178,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,55bf3fa38c1f6b04,0.350388,0.578085,0.151656,False,0,overlap_rejection,overlapping,3,3,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,90b3f3b6075145c4,0.350083,0.556172,0.148957,False,0,overlap_rejection,overlapping,0,0,True,False,False
coord_002_pdb_2LZM_A_t4_lysozyme,2LZM:A,dd0054db4a437af2,0.349872,0.56246,0.148574,False,0,overlap_rejection,overlapping,0,0,True,False,False
